t_rel_s,ros_time_abs_s,p1_x_m,p1_y_m,p1_z_m,p2_x_m,p2_y_m,p2_z_m,p3_x_m,p3_y_m,p3_z_m,p4_x_m,p4_y_m,p4_z_m
32.9499626159668,1776314611.038195,-1500.4056326909758,-0.8627677790913472,5.644008344043466,-1499.3704122905708,-0.8485846023874054,6.7056612689683135,-1500.4111080968137,0.17327895925920966,6.689562906482552,-1499.3796506093413,0.18855095836490077,5.646284846411731
32.99998092651367,1776314611.0882132,-1500.4056326909758,-0.8627677790913472,5.644008344043466,-1499.3704122905708,-0.8485846023874054,6.7056612689683135,-1500.4111080968137,0.17327895925920966,6.689562906482552,-1499.3796506093413,0.18855095836490077,5.646284846411731
33.05006742477417,1776314611.1382997,-1500.4056326909758,-0.8627677790913472,5.644008344043466,-1499.3704122905708,-0.8485846023874054,6.7056612689683135,-1500.4111080968137,0.17327895925920966,6.689562906482552,-1499.3796506093413,0.18855095836490077,5.646284846411731
33.10004949569702,1776314611.1882818,-1500.4056326909758,-0.8627677790913472,5.644008344043466,-1499.3704122905708,-0.8485846023874054,6.7056612689683135,-1500.4111080968137,0.17327895925920966,6.689562906482552,-1499.3796506093413,0.18855095836490077,5.646284846411731
33.14996695518494,1776314611.2381992,-1500.4056326909758,-0.8627677790913472,5.644008344043466,-1499.3704122905708,-0.8485846023874054,6.7056612689683135,-1500.4111080968137,0.17327895925920966,6.689562906482552,-1499.3796506093413,0.18855095836490077,5.646284846411731
33.19994568824768,1776314611.288178,-1500.402857229408,-0.8657718027275036,5.6421984265995375,-1499.3643572265619,-0.851496076297824,6.706195186956546,-1500.4093266504358,0.17370712846113556,6.69174689497143,-1499.3740156896479,0.18830587177732627,5.644337736690036
33.2500102519989,1776314611.3382425,-1500.4010530254152,-0.8676673838035723,5.641040878510273,-1499.3605375851246,-0.8534344437287705,6.706558966295748,-1500.408122121696,0.17390886672178424,6.693123765982503,-1499.370312451801,0.18813967727217976,5.643089702202514
33.29999828338623,1776314611.3882306,-1500.4010530254152,-0.8676673838035723,5.641040878510273,-1499.3605375851246,-0.8534344437287705,6.706558966295748,-1500.408122121696,0.17390886672178424,6.693123765982503,-1499.370312451801,0.18813967727217976,5.643089702202514
33.350072145462036,1776314611.4383044,-1500.4010530254152,-0.8676673838035723,5.641040878510273,-1499.3605375851246,-0.8534344437287705,6.706558966295748,-1500.408122121696,0.17390886672178424,6.693123765982503,-1499.370312451801,0.18813967727217976,5.643089702202514
33.399977684020996,1776314611.48821,-1500.4010530254152,-0.8676673838035723,5.641040878510273,-1499.3605375851246,-0.8534344437287705,6.706558966295748,-1500.408122121696,0.17390886672178424,6.693123765982503,-1499.370312451801,0.18813967727217976,5.643089702202514
33.4499990940094,1776314611.5382314,-1500.399568140227,-0.8691986289341485,5.640114780139243,-1499.3574725312574,-0.8550268642467522,6.706865242339427,-1500.4071223753929,0.17404978744517624,6.694226162533494,-1499.3672570597998,0.18799958487791732,5.642079016205721
33.499969482421875,1776314611.5882018,-1500.3956765174992,-0.8730268112400245,5.637778316148449,-1499.3495012735045,-0.859120442493815,6.707675548654496,-1500.4044467333417,0.1743619558220606,6.696976525084189,-1499.3595280173865,0.18760717112793324,5.639541759818124
33.549981117248535,1776314611.6382134,-1500.3956765174992,-0.8730268112400245,5.637778316148449,-1499.3495012735045,-0.859120442493815,6.707675548654496,-1500.4044467333417,0.1743619558220606,6.696976525084189,-1499.3595280173865,0.18760717112793324,5.639541759818124
33.59998655319214,1776314611.6882188,-1500.3956765174992,-0.8730268112400245,5.637778316148449,-1499.3495012735045,-0.859120442493815,6.707675548654496,-1500.4044467333417,0.1743619558220606,6.696976525084189,-1499.3595280173865,0.18760717112793324,5.639541759818124
33.65004849433899,1776314611.7382808,-1500.3956765174992,-0.8730268112400245,5.637778316148449,-1499.3495012735045,-0.859120442493815,6.707675548654496,-1500.4044467333417,0.1743619558220606,6.696976525084189,-1499.3595280173865,0.18760717112793324,5.639541759818124
